Country,Job Role/Specialty,Total HC,Jan 2020 Remainder Gap,Feb 2020 Gap,Mar 2020 Gap,Apr 2020 Gap,May 2020 Gap,Jun 2020 Gap,Shortfall,Status
China Onshore,Strategy Consultant-Tech & Data Strategy,52,15,1,-48,-37,-20,-5,-94,GAP
China Onshore,Support Center Representative-Application Maintenance & Support,1,0,0,0,1,1,1,3,GLUT
China Onshore,Talent Acquisition Coordinator-Universal,0,0,0,0,0,0,0,0,GAP
China Onshore,Technical Architect-SAP C/4 HANA,,0,0,0,-4,-4,-4,-12,GAP
China Onshore,Technical Consultant-IT Infrastructure & Endpoint Security,15,0,2,9,8,10,10,39,GLUT
China Onshore,Technical Consultant-IoT & Edge Computing,46,1,-2,1,1,3,9,13,GLUT
China Onshore,Technical Consultant-zOS,3,0,0,0,0,0,0,0,GAP
China Onshore,Technical Support Professional-AMS,46,0,-2,-4,-12,-11,-10,-39,GAP
China Onshore,Test Specialist-Automation,154,3,7,25,42,42,45,164,GLUT
China Onshore,Test Specialist-Cloud Applications,3,0,0,0,-1,-1,-1,-3,GAP
China Onshore,Test Specialist-Custom Applications,26,0,0,-3,-2,-2,-1,-8,GAP
China Onshore,Test Specialist-Data,15,0,-1,-1,-2,-2,-2,-8,GAP
China Onshore,Test Specialist-Digital,4,0,0,0,1,1,1,3,GLUT
China Onshore,Test Specialist-Middleware,1,0,0,0,0,0,0,0,GAP
China Onshore,Test Specialist-Performance and Capacity Management,5,0,0,-1,-1,0,0,-2,GAP
China Onshore,Test Specialist-Test Management,15,0,-1,-1,-1,0,1,-2,GAP
China Onshore,Transition Manager-IT Transition Services,,0,0,-1,-1,0,0,-2,GAP
China Onshore,Workforce Management Professional-Capacity Management,0,0,0,0,0,0,0,0,GAP
China Onshore,Workforce Management Professional-Performance,0,0,0,0,0,0,0,0,GAP
China Onshore,Workforce Management Professional-Staffing,0,0,0,0,0,0,0,0,GAP
Colombia,Application Architect-Business Process Automation,1,1,1,1,1,1,1,6,GLUT
Colombia,Application Architect-Cloud Applications,3,0,0,0,0,0,0,0,GAP
Colombia,Application Architect-Cloud Microservices,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Application Architect-IBM Cloud Modernization,,0,0,-2,-2,-2,-1,-7,GAP
Colombia,Application Architect-Java & Web Technologies,2,1,2,-3,-3,-3,-3,-9,GAP
Colombia,Application Architect-SuccessFactors,1,0,0,0,1,1,1,3,GLUT
Colombia,Application Database Administrator-DBMS,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Application Developer-AWS Cloud Modernization,13,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-Azure Cloud Modernization,3,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-Cognitive Process Automation,8,0,3,5,5,5,5,23,GLUT
Colombia,Application Developer-DevOps,4,0,0,0,0,0,1,1,GLUT
Colombia,Application Developer-EAI,3,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-Google Cloud Modernization,4,0,0,1,1,1,1,4,GLUT
Colombia,Application Developer-IT Service Management,,0,0,-1,-1,-1,0,-3,GAP
Colombia,Application Developer-Java & Web Technologies,33,0,3,-39,-36,-36,-27,-135,GAP
Colombia,Application Developer-Microsoft .NET,4,0,0,0,1,1,1,3,GLUT
Colombia,Application Developer-Open Source,1,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-Oracle eBS,1,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-Red Hat Cloud Modernization,15,0,0,0,0,0,2,2,GLUT
Colombia,Application Developer-SAP ABAP,11,1,1,-1,4,5,6,16,GLUT
Colombia,Application Developer-SAP ABAP HANA,5,0,0,0,4,4,4,12,GLUT
Colombia,Application Developer-SAP Enterprise Integration,1,0,0,0,1,1,1,3,GLUT
Colombia,Application Developer-System i,2,0,0,0,0,0,0,0,GAP
Colombia,Application Developer-zOS,3,0,0,0,1,1,1,3,GLUT
Colombia,Business Analyst-ADM,3,0,0,-2,-2,-2,-1,-7,GAP
Colombia,Business Transformation Consultant-IT Service Process,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Business Transformation Consultant-Process Management (BPM),1,0,0,0,0,0,0,0,GAP
Colombia,Data Engineer-Business Intelligence,4,0,1,1,2,2,2,8,GLUT
Colombia,Executive Administrative Assistant-Local,0,0,0,0,0,0,0,0,GAP
Colombia,Executive-Application Services,1,0,0,0,0,0,0,0,GAP
Colombia,Package Consultant-SAP BW Analytics,1,1,1,1,1,1,1,6,GLUT
Colombia,Package Consultant-SAP FIN CO,4,0,0,0,1,2,2,5,GLUT
Colombia,Package Consultant-SAP FIN FI,13,0,4,3,4,6,7,24,GLUT
Colombia,Package Consultant-SAP HANA FIN FI,1,0,0,0,0,0,0,0,GAP
Colombia,Package Consultant-SAP HANA SCM IBP,,0,0,-2,-2,-2,-2,-8,GAP
Colombia,Package Consultant-SAP HANA SCM PM,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Package Consultant-SAP HANA SCM QM,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Package Consultant-SAP HR,7,0,0,1,3,3,3,10,GLUT
Colombia,Package Consultant-SAP IS (Other Industries),6,5,5,5,6,6,6,33,GLUT
Colombia,Package Consultant-SAP SCM APO,1,0,0,0,0,0,0,0,GAP
Colombia,Package Consultant-SAP SCM MM,6,0,2,1,1,2,3,9,GLUT
Colombia,Package Consultant-SAP SCM PP,,0,0,-1,-1,-1,0,-3,GAP
Colombia,Package Consultant-SAP SCM QM,2,0,0,0,0,0,0,0,GAP
Colombia,Package Consultant-SAP SCM SD,6,0,0,-1,-1,1,3,2,GLUT
Colombia,Package Consultant-SAP SCM WMS,,0,0,-1,-1,-1,0,-3,GAP
Colombia,Package Consultant-SAP Solution Manager,,0,0,-1,-1,-1,0,-3,GAP
Colombia,Package Consultant-SuccessFactors,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Package Consultant-Workday Talent Management,1,0,0,0,0,0,0,0,GAP
Colombia,Package Specialist-SAP BW Analytics,1,0,0,0,0,0,0,0,GAP
Colombia,Package Specialist-SAP HANA BPC,,0,0,-2,-2,-2,-2,-8,GAP
Colombia,Package Specialist-SAP HANA FIN PS,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Package Specialist-SAP HR,1,0,0,0,0,0,0,0,GAP
Colombia,Package Specialist-SAP SCM MM,2,0,0,0,0,0,0,0,GAP
Colombia,Package Specialist-SAP SCM SD,1,1,1,1,1,1,1,6,GLUT
Colombia,Position Pending Holding Code-Universal,3,0,0,0,1,2,2,5,GLUT
Colombia,Project Manager-ADM,1,0,0,0,0,0,0,0,GAP
Colombia,Project Manager-Application Automation,1,0,0,0,0,0,0,0,GAP
Colombia,Project Manager-Application Operations,3,1,1,1,1,1,2,7,GLUT
Colombia,Project Manager-Cognitive & Analytics,1,1,1,1,1,1,1,6,GLUT
Colombia,Project Manager-Complex Programs,1,0,0,0,0,0,0,0,GAP
Colombia,Project Manager-Office Management,8,1,3,3,3,3,3,16,GLUT
Colombia,Project Manager-SAP,1,0,0,1,1,1,1,4,GLUT
Colombia,Project Manager-SAP ADM,5,1,1,1,1,2,2,8,GLUT
Colombia,Project Manager-Test Services,1,0,0,0,0,0,0,0,GAP
Colombia,Solution Representative-Digital Strategy & iX,1,0,0,0,0,0,0,0,GAP
Colombia,Technical Consultant-zOS,1,0,0,0,0,0,0,0,GAP
Colombia,Technical Support Professional-AMS,1,0,1,-3,-3,-3,-3,-11,GAP
Colombia,Test Specialist-Automation,,0,0,-1,-1,-1,-1,-4,GAP
Colombia,Test Specialist-Custom Applications,7,2,3,5,5,5,5,25,GLUT
Colombia,Test Specialist-Packages,1,0,0,0,0,0,0,0,GAP
Colombia,Workforce Management Professional-Staffing,0,0,0,0,0,0,0,0,GAP
Croatia,Application Architect-Java & Web Technologies,1,0,0,0,0,0,0,0,GAP
Croatia,Application Developer-EAI,2,0,0,1,1,1,1,4,GLUT
Croatia,Application Developer-Experience Back End,,0,-1,-1,-1,-1,-1,-5,GAP
Croatia,Application Developer-Experience Front End,,0,-1,-1,-1,-1,-1,-5,GAP
Croatia,Application Developer-Java & Web Technologies,3,0,0,0,1,1,3,5,GLUT
Croatia,Application Developer-Process Management (BPM),2,0,0,0,-2,-2,-2,-6,GAP
Croatia,Application Developer-RPA,1,0,0,0,0,0,0,0,GAP
Croatia,Application Developer-Red Hat Cloud Modernization,2,0,-1,-1,0,0,0,-2,GAP
Croatia,Application Developer-Siebel Conversion,1,0,0,1,1,1,1,4,GLUT
Croatia,Business Transformation Consultant-Business Intelligence,1,0,0,0,0,0,0,0,GAP
Croatia,Business Transformation Consultant-Cognos Analytics,1,0,0,0,0,0,0,0,GAP
Croatia,Business Transformation Consultant-IT Service Process,1,0,0,0,0,0,1,1,GLUT
Croatia,Data Engineer-Business Intelligence,1,0,0,0,1,1,1,3,GLUT
Croatia,Experience Architect-UX,1,0,1,1,1,1,1,5,GLUT
Croatia,Package Consultant-SAP FIN FI,,-1,-1,-1,-1,-1,-1,-6,GAP
Croatia,Package Consultant-SAP HANA FIN CO,,0,-1,-1,-1,-1,-1,-5,GAP
Croatia,Package Consultant-SAP HR,1,0,0,0,0,0,0,0,GAP
Croatia,Package Consultant-SAP SCM MM,1,0,0,0,0,0,0,0,GAP
Croatia,Package Consultant-SuccessFactors,1,0,0,0,0,0,0,0,GAP
Croatia,Package Specialist-SAP Basis,1,0,0,0,0,0,0,0,GAP
Croatia,Package Specialist-SAP FIN FI,1,0,0,0,0,0,0,0,GAP
Croatia,Package Specialist-SAP HANA SCM MM,1,1,1,1,1,1,1,6,GLUT
Croatia,Package Specialist-SAP HR,1,0,1,1,1,1,1,5,GLUT
Croatia,Package Specialist-SAP SCM MM,1,0,0,0,0,1,1,2,GLUT
Croatia,Package Specialist-SAP SCM PLM,1,0,0,0,0,1,1,2,GLUT
Croatia,Package Specialist-SAP SCM SD,3,0,0,0,0,0,0,0,GAP
Croatia,Package Specialist-Siebel,3,0,2,2,2,2,2,10,GLUT
Croatia,Project Manager-Application Automation,1,0,0,-1,-1,-1,-1,-4,GAP
Croatia,Test Specialist-Packages,1,0,0,0,1,1,1,3,GLUT
Czech Republic,Application Architect-Application Automation,,-1,-1,-1,0,0,0,-3,GAP
Czech Republic,Application Architect-Custom Development,6,0,0,0,0,1,1,2,GLUT
Czech Republic,Application Architect-IBM Cloud Microservices,2,0,0,0,0,1,1,2,GLUT
Czech Republic,Application Architect-Microsoft .NET,2,-1,-1,-1,0,0,0,-3,GAP
Czech Republic,Application Architect-Oracle Applications,1,0,0,0,0,0,0,0,GAP
Czech Republic,Application Architect-Red Hat Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Czech Republic,Application Architect-SAP HANA Development,,0,0,0,0,0,0,0,GAP
Czech Republic,Application Consultant-Business Functions,3,0,0,0,0,0,0,0,GAP
Czech Republic,Application Consultant-EAI,1,0,0,0,0,1,1,2,GLUT
Czech Republic,Application Consultant-Mobile,,-1,-1,-1,0,0,0,-3,GAP
Czech Republic,Application Developer-Cognitive Application Automation,2,0,0,0,0,1,1,2,GLUT
Czech Republic,Application Developer-DBMS,2,0,0,0,0,1,1,2,GLUT
Czech Republic,Application Developer-Experience Back End,,0,0,-1,-1,-1,-1,-4,GAP
Czech Republic,Application Developer-Java & Web Technologies,4,-1,0,0,0,4,4,7,GLUT
Czech Republic,Application Developer-Java Full Stack,1,0,0,0,0,0,0,0,GAP
Czech Republic,Application Developer-Microsoft .NET,1,0,0,-1,-1,-1,-1,-4,GAP
Czech Republic,Application Developer-Microsoft Collaboration,0,0,0,0,0,0,0,0,GAP
Czech Republic,Application Developer-SAP ABAP,2,0,0,0,0,0,0,0,GAP
Czech Republic,Application Developer-SAP Enterprise Integration,1,0,0,0,0,0,0,0,GAP
Czech Republic,Business Transformation Consultant-Business Intelligence,2,0,0,0,0,0,0,0,GAP
Czech Republic,Business Transformation Consultant-Cognitive Computing,4,-1,-3,-3,-1,1,1,-6,GAP
Czech Republic,Business Transformation Consultant-IT Metrics SLA & KPI,1,0,0,0,0,0,1,1,GLUT
Czech Republic,Business Transformation Consultant-IT Service Process,2,0,0,0,0,1,1,2,GLUT
Czech Republic,Business Transformation Consultant-IT Transition Consultancy,1,0,0,0,0,1,1,2,GLUT
Czech Republic,Business Transformation Consultant-Industry 4.0,1,0,0,0,0,1,1,2,GLUT
Czech Republic,Business Transformation Consultant-Test Services,3,0,0,0,0,1,1,2,GLUT
Czech Republic,Data Consultant-Data Governance,1,0,0,0,0,0,1,1,GLUT
Czech Republic,Data Consultant-Data Strategy,1,0,0,0,0,0,1,1,GLUT
Czech Republic,Data Engineer-Business Intelligence,3,0,-1,-1,-1,-1,1,-3,GAP
Czech Republic,Data Engineer-Data Integration,1,0,0,0,0,0,1,1,GLUT
Czech Republic,Data Engineer-Data Modeling,2,0,-1,-1,-1,-1,1,-3,GAP
Czech Republic,Data Scientist-Artificial Intelligence,1,0,-1,-2,0,0,0,-3,GAP
Czech Republic,Experience Architect-UX,1,0,0,0,-1,-1,0,-2,GAP
Czech Republic,Infrastructure Specialist-System Administration,1,0,0,0,0,0,0,0,GAP
Czech Republic,Integration Architect-Hybrid Integration,1,0,0,0,0,0,0,0,GAP
Czech Republic,Package Consultant-Comms Billing,1,0,0,0,0,0,1,1,GLUT
Czech Republic,Package Consultant-SAP HANA SCM SD,,0,0,0,-1,-1,-1,-3,GAP
Czech Republic,Package Specialist-SAP BW Analytics,1,0,0,0,0,1,1,2,GLUT
Czech Republic,Package Specialist-SAP Basis,1,0,0,1,0,1,1,3,GLUT
Czech Republic,Package Specialist-SAP FIN FI,2,0,0,0,0,0,0,0,GAP
Czech Republic,Package Specialist-SAP Master Data Management,1,0,0,0,0,0,0,0,GAP
Czech Republic,Package Specialist-SAP SCM PP,1,0,0,0,0,0,0,0,GAP
Czech Republic,Package Specialist-Siebel,2,0,0,0,1,2,2,5,GLUT
Czech Republic,Project Manager-ADM,23,0,0,0,0,3,8,11,GLUT
Czech Republic,Project Manager-Complex Programs,2,0,0,0,0,0,0,0,GAP
Czech Republic,Project Manager-SAP ADM,2,0,-1,-1,0,0,0,-2,GAP
Czech Republic,Project Manager-Test Services,0,0,0,0,0,0,0,0,GAP
Czech Republic,Solution Architect-Enterprise Transformation,2,0,0,0,0,0,0,0,GAP
Czech Republic,Technical Architect-Hybrid IT Application Platform,1,0,0,0,0,0,0,0,GAP
Czech Republic,Test Specialist-Automation,2,0,0,-1,-1,-1,-1,-4,GAP
Czech Republic,Test Specialist-Test Management,2,0,0,0,0,0,1,1,GLUT
Denmark,Application Architect-SAP Analytics,,0,0,-1,-1,-1,-1,-4,GAP
Denmark,Application Architect-SAP Basis,2,0,0,0,0,0,0,0,GAP
Denmark,Application Architect-SAP HANA Basis,,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Application Developer-C/4 HANA,1,0,0,0,0,0,0,0,GAP
Denmark,Application Developer-Cloud Microservices,,0,-3,-3,-3,-1,-1,-11,GAP
Denmark,Application Developer-Cloud Modernization,,0,-1,0,0,0,0,-1,GAP
Denmark,Application Developer-Cognitive Application Automation,1,0,-2,0,0,0,0,-2,GAP
Denmark,Application Developer-Experience Front End,3,0,0,0,3,3,3,9,GLUT
Denmark,Application Developer-Java & Web Technologies,15,1,-1,0,5,7,7,19,GLUT
Denmark,Application Developer-Maximo,,0,-3,-3,-8,-8,-7,-29,GAP
Denmark,Application Developer-Microsoft Analytics,,0,-2,-2,-2,-2,-2,-10,GAP
Denmark,Application Developer-SAP ABAP,8,0,1,1,1,2,3,8,GLUT
Denmark,Application Developer-SAP ABAP HANA,1,0,0,0,0,0,0,0,GAP
Denmark,Application Developer-SAP Enterprise Integration,2,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Application Developer-Tririga,1,0,0,-1,-1,0,0,-2,GAP
Denmark,Application Developer-Web Content Management,,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Application Developer-zOS,1,0,0,0,0,0,1,1,GLUT
Denmark,Business Analyst-ADM,3,0,0,0,0,0,0,0,GAP
Denmark,Business Transformation Consultant-Business Process Automation,1,0,0,0,1,1,1,3,GLUT
Denmark,Business Transformation Consultant-Industry 4.0,1,0,0,0,1,1,1,3,GLUT
Denmark,Business Transformation Consultant-Maximo,2,0,0,0,0,0,2,2,GLUT
Denmark,Business Transformation Consultant-Tririga,1,0,-2,-2,-2,-2,-2,-10,GAP
Denmark,Data Engineer-Data Integration,,0,-2,-2,-2,-2,-2,-10,GAP
Denmark,Data Engineer-Data Modeling,1,0,0,0,1,1,1,3,GLUT
Denmark,Data Scientist-Artificial Intelligence,2,0,-2,-2,-1,-1,-1,-7,GAP
Denmark,Experience Consultant-Research,9,0,-2,1,4,4,4,11,GLUT
Denmark,Functional Manager-Global Delivery,1,0,0,0,0,0,0,0,GAP
Denmark,Integration Architect-Hybrid Integration,1,0,0,0,0,0,0,0,GAP
Denmark,Package Consultant-SAP BW HANA Analytics,2,0,0,0,0,0,0,0,GAP
Denmark,Package Consultant-SAP EIM,2,0,0,0,0,0,0,0,GAP
Denmark,Package Consultant-SAP SCM SD,1,0,0,0,0,0,0,0,GAP
Denmark,Package Consultant-SAP SCM TM,1,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP BW Analytics,1,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Package Specialist-SAP Basis,7,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP FIN CO,1,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP HANA Basis,1,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP HR,2,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP SCM EWM,1,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP SCM MM,1,0,0,0,0,0,0,0,GAP
Denmark,Package Specialist-SAP SCM SD,2,0,0,0,0,0,0,0,GAP
Denmark,Project Administrator-Project Support,,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Project Manager-ADM,11,0,0,0,2,2,2,6,GLUT
Denmark,Project Manager-Cognitive & Analytics,1,0,0,0,0,0,0,0,GAP
Denmark,Project Manager-Complex Programs,1,0,0,0,0,0,0,0,GAP
Denmark,Project Manager-Office Management,3,0,0,0,0,0,0,0,GAP
Denmark,Project Manager-SAP ADM,1,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Project Manager-SAP HANA ADM,,0,-1,-1,-1,-1,-1,-5,GAP
Denmark,Project Manager-Test Services,1,0,0,0,0,0,0,0,GAP
Denmark,Recruitment Professional-Recruiting,0,0,0,0,0,0,0,0,GAP
Denmark,Technical Support Professional-AMS,,0,-2,-2,-2,-2,-2,-10,GAP
Denmark,Test Specialist-Automation,6,0,-8,-7,-6,-5,-5,-31,GAP
Ecuador,Application Architect-Java & Web Technologies,2,0,0,0,0,0,0,0,GAP
Ecuador,Application Developer-Java & Web Technologies,12,0,0,-29,-29,-29,-28,-115,GAP
Ecuador,Application Developer-PeopleSoft,1,0,0,-1,-1,-1,-1,-4,GAP
Ecuador,Application Developer-System i,19,0,0,-4,-4,-4,-4,-16,GAP
Ecuador,Business Sales & Delivery Executive-Financial Services Sector,,0,0,-6,-6,-6,-6,-24,GAP
Ecuador,Measurements & Reporting Analyst-Human Resources,,0,0,-1,-1,-1,-1,-4,GAP
Ecuador,Project Manager-ADM,2,0,0,0,0,0,1,1,GLUT
Ecuador,Technical Support Professional-AMS,,0,0,-1,-1,-1,-1,-4,GAP
Ecuador,Technical Team Leader-Business Relationship Management,2,0,0,0,0,0,0,0,GAP
Ecuador,Test Specialist-Custom Applications,10,0,0,0,1,1,1,3,GLUT
Ecuador,Test Specialist-Test Quality,1,0,0,0,0,0,0,0,GAP
Egypt,Application Architect-AWS Cloud Microservices,1,0,0,0,1,1,1,3,GLUT
Egypt,Application Architect-Application Automation,1,0,0,0,0,0,0,0,GAP
Egypt,Application Architect-Big Data,,0,-1,-1,-1,0,0,-3,GAP
Egypt,Application Architect-Blockchain,1,-2,-3,-7,-6,-6,-6,-30,GAP
Egypt,Application Architect-Business Intelligence,6,1,0,0,2,2,3,8,GLUT
Egypt,Application Architect-Cloud Applications,2,2,2,2,2,2,2,12,GLUT
Egypt,Application Architect-Connected Solutions & IoT,2,0,0,0,0,0,0,0,GAP
Egypt,Application Architect-Contact Center,1,0,0,0,0,0,0,0,GAP
Egypt,Application Architect-Data Platforms,3,0,0,0,1,1,0,2,GLUT
Egypt,Application Architect-EAI,5,2,-1,-1,-1,-1,-1,-3,GAP
Egypt,Application Architect-Enterprise Content Management,2,0,0,-2,-3,-2,-2,-9,GAP
Egypt,Application Architect-IBM Cloud Microservices,6,0,0,0,0,2,2,4,GLUT
Egypt,Application Architect-IBM Cloud Migration,1,0,0,0,0,0,0,0,GAP
Egypt,Application Architect-Maximo,,-1,-4,-4,-4,-5,-5,-23,GAP
Egypt,Application Architect-Mobile CIC,3,0,0,0,-1,0,0,-1,GAP
Egypt,Application Architect-Process Management (BPM),3,-2,-1,-1,-1,1,1,-3,GAP
Egypt,Application Architect-Red Hat Cloud Migration,2,0,0,0,0,0,0,0,GAP
Egypt,Application Architect-SAP Basis,7,1,2,2,3,5,5,18,GLUT
Egypt,Application Architect-SAP Enterprise Integration,,0,-1,-2,-2,-4,-4,-13,GAP
Egypt,Application Architect-SAP HANA Basis,1,0,-2,-2,-1,-1,-1,-7,GAP
Egypt,Application Consultant-AWS Cloud Migration,2,0,0,0,1,1,1,3,GLUT
Egypt,Application Consultant-Cloud & Hybrid Cloud,1,0,0,1,1,1,1,4,GLUT
Egypt,Application Consultant-Contact Center,11,0,0,0,0,0,0,0,GAP
Egypt,Application Consultant-DevOps,1,0,0,0,1,1,1,3,GLUT
Egypt,Application Consultant-EAI,1,0,0,1,1,1,1,4,GLUT
Egypt,Application Consultant-IBM Cloud Microservices,1,0,0,0,1,1,1,3,GLUT
Egypt,Application Consultant-Red Hat Cloud Microservices,2,0,1,1,2,2,2,8,GLUT
Egypt,Application Consultant-Red Hat Cloud Migration,9,1,1,1,2,2,2,9,GLUT
Egypt,Application Consultant-Red Hat Cloud Modernization,2,1,1,1,1,1,1,6,GLUT
Egypt,Application Database Administrator-DBMS,4,0,-1,-2,-2,-2,-2,-9,GAP
Egypt,Application Developer-AWS Cloud Microservices,5,0,0,0,0,0,0,0,GAP
Egypt,Application Developer-Blockchain,10,0,0,1,3,4,4,12,GLUT
Egypt,Application Developer-DevOps,2,-1,-1,0,-3,-3,-2,-10,GAP
Egypt,Application Developer-EAI,24,0,-9,-6,-5,-5,-15,-40,GAP
Egypt,Application Developer-Enterprise Platforms,,0,-1,-1,-1,-1,-1,-5,GAP
Egypt,Application Developer-Experience Front End,9,1,-5,-4,-2,-1,-1,-12,GAP
Egypt,Application Developer-IBM Cloud Microservices,36,3,3,1,7,12,14,40,GLUT
Egypt,Application Developer-Java,,0,-1,-1,-1,0,0,-3,GAP
Egypt,Application Developer-Java & Web Technologies,12,4,0,-3,-2,-4,-7,-12,GAP
Egypt,Application Developer-Java Full Stack,3,-1,-9,-3,-2,-2,-2,-19,GAP
Egypt,Application Developer-Java.Core,1,0,0,0,0,0,0,0,GAP
Egypt,Application Developer-Maximo,3,-2,-5,-7,-7,-7,-7,-35,GAP
Egypt,Application Developer-Microservices,,0,-4,-4,-4,-4,-6,-22,GAP
Egypt,Application Developer-Microsoft Analytics,,0,-2,-2,-2,0,0,-6,GAP
Egypt,Application Developer-Microsoft Business Applications,,0,0,0,0,0,-5,-5,GAP
Egypt,Application Developer-Microsoft Middleware,,0,-1,-1,-1,-1,-1,-5,GAP
Egypt,Application Developer-Mobile,,0,-1,0,0,0,-4,-5,GAP
Egypt,Application Developer-Mobile Android,2,0,0,0,0,0,0,0,GAP
Egypt,Application Developer-Mobile CIC,11,1,-1,0,2,5,5,12,GLUT
Egypt,Application Developer-Mobile iOS,2,1,1,1,1,1,1,6,GLUT
Egypt,Application Developer-Open Source,,0,0,-1,-1,-1,-1,-4,GAP
Egypt,Application Developer-Oracle Middleware,1,0,0,0,1,1,1,3,GLUT
Egypt,Application Developer-Oracle eBS,3,0,1,1,3,3,3,11,GLUT
Egypt,Application Developer-Portals,17,1,1,1,2,7,3,15,GLUT
Egypt,Application Developer-Process Management (BPM),37,-1,4,3,5,12,16,39,GLUT
Egypt,Application Developer-RPA,3,0,-1,-2,-2,-2,-2,-9,GAP
Egypt,Application Developer-Red Hat Cloud Microservices,6,0,0,0,1,1,1,3,GLUT
Egypt,Application Developer-Red Hat Cloud Migration,3,0,0,0,2,3,3,8,GLUT
Egypt,Application Developer-Red Hat Cloud Modernization,3,0,0,0,0,0,0,0,GAP
Egypt,Application Developer-SAP ABAP,11,1,-2,-3,0,4,8,8,GLUT
Egypt,Application Developer-SAP ABAP HANA,2,-1,-6,-12,-12,-14,-8,-53,GAP
Egypt,Application Developer-SAP Enterprise Integration,,0,-3,-4,-4,-2,-2,-15,GAP
